indicator_id,indicator_name,parent_code,parent_name,area_code,area_name,area_type,sex,age,category_type,category,time_period,value,lower_ci_95.0_limit,upper_ci_95.0_limit,lower_ci_99.8_limit,upper_ci_99.8_limit,count,denominator,value_note,recent_trend,compared_to_england_value_or_percentiles,column_not_used,time_period_sortable,new_data,compared_to_goal,time_period_range
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012069,Cleeve Grange,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012070,Cleeve Hill,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012071,Cleeve St Michael's,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.09091,5.59853,13.09392,4.37496,16.33932,20.0,220.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012072,Cleeve West,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.31707,4.50631,11.77603,3.42049,15.09958,15.0,205.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012073,Highnam with Haw Bridge,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.14286,3.95442,12.73643,2.84015,17.05189,10.0,140.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012074,Innsworth,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.5,9.09378,16.82993,7.5771,19.8019,35.0,280.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012075,Isbourne,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,6.45161,4.03497,12.33681,2.93783,16.35268,10.0,155.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012076,Northway,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,6.89655,4.79738,13.90807,3.53613,18.17182,10.0,145.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012077,Severn Vale North,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.5,7.11532,22.01595,5.1133,28.63849,10.0,80.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012078,Severn Vale South,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012079,Shurdington,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.09091,4.40467,14.95121,3.11491,20.12393,10.0,110.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012080,Tewkesbury East,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,6.25,3.38718,10.98887,2.43249,14.79258,10.0,160.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012081,Tewkesbury North & Twyning,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.0,6.73498,17.78836,5.07094,22.63077,15.0,125.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012082,Tewkesbury South,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.57143,4.79726,12.90803,3.60962,16.62731,15.0,175.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012083,Winchcombe,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,5.40541,3.33402,10.27811,2.42707,13.70671,10.0,185.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012085,Andover Downlands,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.9375,7.75258,14.56942,6.43857,17.23709,35.0,320.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012088,Andover Romans,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,11.95652,8.89777,14.73211,7.66727,16.88902,55.0,460.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012093,Blackwater,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012097,Harewood,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012098,Mid Test,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.16327,6.02967,13.27358,4.79113,16.32882,20.0,245.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012100,Romsey Abbey,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012102,Romsey Tadburn,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012104,Bitton & Oldland Common,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.25926,6.30313,13.21586,5.0776,16.07305,25.0,270.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012105,Boyd Valley,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,6.81818,4.83956,9.60939,3.96723,11.57285,30.0,440.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012106,Bradley Stoke North,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,6.15385,4.2914,9.7342,3.38988,12.11143,20.0,325.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012107,Bradley Stoke South,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,4.7619,2.66564,7.32097,2.00428,9.56546,15.0,315.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012108,Charfield,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,6.66667,4.20057,12.81814,3.05852,16.96664,10.0,150.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012109,Charlton & Cribbs,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.79121,6.87113,12.18997,5.80903,14.24233,40.0,455.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012110,Chipping Sodbury & Cotswold Edge,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,3.44828,1.89018,6.25124,1.35705,8.54065,10.0,290.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012111,Dodington,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.04225,4.78799,10.13309,3.85435,12.39162,25.0,355.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012112,Emersons Green,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,6.89655,5.26246,9.46564,4.43676,11.11835,40.0,580.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012113,Filton,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.34483,6.74118,13.55496,5.49414,16.31575,30.0,290.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012114,Frampton Cotterell,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.97436,6.54051,12.25625,5.44292,14.51684,35.0,390.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012115,Frenchay & Downend,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,4.3956,2.86324,6.69158,2.24803,8.41812,20.0,455.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012116,Hanham,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.44681,5.02137,9.6561,4.1535,11.53534,35.0,470.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012117,Kingswood,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,5.35714,3.81117,9.47392,2.93718,12.0515,15.0,280.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012118,Longwell Green,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.27273,4.1496,10.03686,3.22032,12.67555,20.0,275.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012119,New Cheltenham,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.62069,6.50026,13.25154,5.27808,16.00802,25.0,290.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012120,Parkwall & Warmley,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,6.81818,4.8579,11.97239,3.74541,15.14404,15.0,220.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012121,Patchway Coniston,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.7561,5.98424,13.95532,4.67713,17.38255,20.0,205.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012122,Pilning & Severn Beach,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,14.81481,8.53861,19.95184,6.63842,24.65645,20.0,135.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012123,Severn Vale,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,3.84615,2.64935,7.86315,1.95167,10.44884,10.0,260.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012124,Staple Hill & Mangotsfield,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.0,5.26706,9.84558,4.39146,11.67585,35.0,500.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012125,Stoke Gifford,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.76699,5.43338,9.98475,4.55188,11.78841,40.0,515.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012126,Stoke Park & Cheswick,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,5.71429,2.76078,9.59009,1.95199,13.13955,10.0,175.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012127,Thornbury,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.0,5.76979,10.50601,4.84524,12.3703,40.0,500.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012128,Winterbourne,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.5,4.55144,11.8891,3.45481,15.24036,15.0,200.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012129,Woodstock,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.46269,4.59053,10.03253,3.6628,12.36652,25.0,335.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012130,Yate Central,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.71429,7.06068,14.17163,5.75541,17.0405,30.0,280.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012131,Yate North,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.42105,6.24502,11.26421,5.25676,13.22423,40.0,475.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012132,Aldermaston,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012133,Basildon,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012134,Bradfield,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012135,Bucklebury,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.33333,5.35929,19.18438,3.7226,25.79753,10.0,75.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012136,Burghfield & Mortimer,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,6.45161,4.70235,10.44495,3.73424,12.91935,20.0,310.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012137,Chieveley & Cold Ash,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.5,4.23663,11.46107,3.18718,14.81791,15.0,200.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012138,Downlands,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012139,Hungerford & Kintbury,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.92857,6.07688,12.75925,4.89482,15.53036,25.0,280.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012140,Lambourn,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.52381,4.57495,15.49228,3.2354,20.81493,10.0,105.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012141,Newbury Central,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.33333,4.83724,11.63697,3.75502,14.64515,20.0,240.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012142,Newbury Clay Hill,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,11.76471,8.36632,16.29799,6.86985,19.41995,30.0,255.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012143,Newbury Greenham,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.77778,6.05107,11.17653,5.05916,13.20105,35.0,450.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012144,Newbury Speen,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.7561,5.57111,13.3253,4.326,16.70823,20.0,205.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012145,Newbury Wash Common,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,5.88235,3.61113,9.51378,2.74013,12.26636,15.0,255.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012146,Pangbourne,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012147,Ridgeway,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.69565,3.53575,13.02067,2.45578,17.89438,10.0,115.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012148,Thatcham Central,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,6.12245,3.43405,9.36183,2.58271,12.16866,15.0,245.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012149,Thatcham Colthrop & Crookham,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,15.78947,9.08405,23.45989,6.84505,29.41734,15.0,95.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012150,Thatcham North East,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.51064,5.25955,12.33261,4.10947,15.41408,20.0,235.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012151,Thatcham West,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.16327,6.02967,13.27358,4.79113,16.32882,20.0,245.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012152,Theale,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012153,Tilehurst & Purley,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,4.6875,2.38927,6.82556,1.77898,9.00833,15.0,320.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012154,Tilehurst Birch Copse,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,6.0,4.28859,10.61893,3.30574,13.47315,15.0,250.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012155,Tilehurst South & Holybrook,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.51064,5.91906,13.2742,4.67895,16.40043,20.0,235.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012156,Berry Hill,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.0,4.90692,16.53961,3.4703,22.14537,10.0,100.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012157,Bream,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012158,Cinderford East,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,15.38462,11.35994,24.11984,9.04843,29.05168,20.0,130.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012159,Cinderford West,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,17.85714,11.20383,23.44644,8.96675,28.17782,25.0,140.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012160,Coleford,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,11.36364,8.11891,16.60705,6.57232,20.00927,25.0,220.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012161,Dymock,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012162,Hartpury & Redmarley,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.33333,3.47512,12.80954,2.41367,17.6174,10.0,120.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012163,Longhope & Huntley,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.52632,5.17517,17.37866,3.66013,23.20448,10.0,95.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012164,Lydbrook,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012165,Lydney East,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.20755,9.68928,17.87982,8.07563,21.00485,35.0,265.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012166,Lydney North,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012167,Lydney West & Aylburton,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012168,"Mitcheldean, Ruardean & Drybrook",Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.09091,5.96205,13.62389,4.68725,16.89831,20.0,220.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012169,Newent & Taynton,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.5,8.19799,17.23425,6.58172,20.88173,25.0,200.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012170,Newland & Sling,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012171,Newnham,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.52381,5.25563,16.64913,3.7756,22.02069,10.0,105.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012172,Pillowell,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012173,Ruspidge,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,16.66667,7.15849,24.92591,4.9726,32.85081,10.0,60.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012174,St. Briavels,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05012175,Tidenham,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.09091,5.58664,14.4567,4.24216,18.4159,15.0,165.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
